barcode	manifest	individual	diagnosis	sex	total_counts	total_features_by_counts	pc_mito	pc_ribo	is_singlet	clusters	partitions	Allan2019_ML1	Allan2019_ML2	Zeisel2018_ML4	Zeisel2018_ML5	allan_celltype	allan_layer	allan_cluster_gene_1	allan_cluster_gene_2	cluster_celltype
nirig_5_MOL1_1761	nirig	5	Controls	F	2628	1235	0	0.0169616519174041	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1762	nirig	5	Controls	F	2202	1127	0	0.0230292294065545	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1763	nirig	5	Controls	F	3091	1363	0	0.0233955105912109	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1764	nirig	5	Controls	F	2498	1151	0	0.0227450980392157	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1765	nirig	5	Controls	F	2966	1300	0	0.0197173841603681	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1766	nirig	5	Controls	F	2914	1322	0	0.0213832275309054	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1767	nirig	5	Controls	F	2370	1000	0	0.0276859504132231	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1768	nirig	5	Controls	F	4356	1698	0	0.0201658077526328	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1769	nirig	5	Controls	F	2906	1364	0	0.0235690235690236	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1770	nirig	5	Controls	F	1808	907	0	0.0336408030385241	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1771	nirig	5	Controls	F	1727	921	0	0.0305257207461843	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1772	nirig	5	Controls	F	2906	1352	0	0.0295401141322591	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1773	nirig	5	Controls	F	1928	969	0	0.0269857433808554	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1774	nirig	5	Controls	F	2488	1092	0	0.0296442687747036	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1775	nirig	5	Controls	F	1845	963	0	0.030335284725918	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1776	nirig	5	Controls	F	1623	873	0	0.0187651331719128	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1777	nirig	5	Controls	F	2168	1010	0	0.0244565217391304	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1778	nirig	5	Controls	F	2136	1104	0	0.0237334550433592	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1779	nirig	5	Controls	F	1615	858	0	0.0229607250755287	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1780	nirig	5	Controls	F	2336	1152	0	0.0305567182921725	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1781	nirig	5	Controls	F	1613	905	0	0.0283987915407855	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1782	nirig	5	Controls	F	1891	957	0	0.0280373831775701	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1783	nirig	5	Controls	F	1936	894	0	0.0238215914850482	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1784	nirig	5	Controls	F	1976	959	0	0.029600394671929	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1785	nirig	5	Controls	F	1995	907	0	0.0319096710849288	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1786	nirig	5	Controls	F	2274	1104	0	0.0455522131499785	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1787	nirig	5	Controls	F	2200	1049	0	0.0218068535825545	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1788	nirig	5	Controls	F	2242	979	0	0.0258092738407699	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1789	nirig	5	Controls	F	1691	885	0	0.0190751445086705	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1790	nirig	5	Controls	F	1987	949	0	0.0321463897131553	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1791	nirig	5	Controls	F	4709	1797	0	0.0206398348813209	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1792	nirig	5	Controls	F	2702	1165	0	0.0275063336952588	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1793	nirig	5	Controls	F	2128	1065	0	0.0200546946216955	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1794	nirig	5	Controls	F	2234	1084	0	0.0243161094224924	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1795	nirig	5	Controls	F	2282	1071	0	0.0312633832976445	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1796	nirig	5	Controls	F	2837	1218	0	0.0369347600966517	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1798	nirig	5	Controls	F	1965	980	0	0.028428927680798	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1799	nirig	5	Controls	F	2430	1148	0	0.0420541852001617	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1800	nirig	5	Controls	F	2085	1030	0	0.0448807854137447	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1801	nirig	5	Controls	F	2308	1098	0	0.0409110080134964	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1802	nirig	5	Controls	F	2800	1196	0	0.0146699266503667	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1803	nirig	5	Controls	F	1957	940	0	0.0440220110055028	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1804	nirig	5	Controls	F	3020	1250	0	0.024358557973368	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1805	nirig	5	Controls	F	3511	1433	0	0.0223152022315202	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1806	nirig	5	Controls	F	3148	1319	0	0.024390243902439	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1807	nirig	5	Controls	F	2630	1188	0	0.0186428038777032	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1808	nirig	5	Controls	F	4417	1600	0	0.0165380374862183	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1809	nirig	5	Controls	F	2762	1216	0	0.0253431890179514	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1810	nirig	5	Controls	F	1633	893	0	0.021932424422051	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1811	nirig	5	Controls	F	2374	1130	0	0.0299425758818704	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1812	nirig	5	Controls	F	3296	1344	0	0.0220107079119572	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1813	nirig	5	Controls	F	4273	1644	0	0.0242451967063129	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1814	nirig	5	Controls	F	4975	1829	0	0.0160595377986682	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1815	nirig	5	Controls	F	3415	1514	0	0.0170648464163823	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1816	nirig	5	Controls	F	2716	1191	0	0.0301724137931034	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1817	nirig	5	Controls	F	2353	1143	0	0.0334987593052109	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1818	nirig	5	Controls	F	1961	958	0	0.0262636273538157	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1819	nirig	5	Controls	F	1946	988	0	0.031202818319074	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1821	nirig	5	Controls	F	2542	1136	0	0.0300809872734285	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1822	nirig	5	Controls	F	2886	1271	0	0.0315254237288136	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1823	nirig	5	Controls	F	2468	1170	0	0.0180746561886051	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1824	nirig	5	Controls	F	2441	1166	0	0.0300721732157177	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1825	nirig	5	Controls	F	3161	1423	0	0.0225517454433117	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1826	nirig	5	Controls	F	2935	1294	0	0.0273333333333333	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1827	nirig	5	Controls	F	4285	1651	0	0.0283363802559415	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1828	nirig	5	Controls	F	2030	1000	0	0.0216763005780347	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1829	nirig	5	Controls	F	2323	1075	0	0.0256842105263158	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1830	nirig	5	Controls	F	2528	1185	0	0.033112582781457	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1831	nirig	5	Controls	F	4014	1544	0	0.0240700218818381	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1832	nirig	5	Controls	F	2223	1052	0	0.031236251649802	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1833	nirig	5	Controls	F	3883	1495	0	0.0211693548387097	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1834	nirig	5	Controls	F	2739	1196	0	0.0370106761565836	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1835	nirig	5	Controls	F	3984	1480	0	0.0222222222222222	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1836	nirig	5	Controls	F	5609	1937	0	0.0234456408475165	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1837	nirig	5	Controls	F	2627	1226	0	0.0211974711788769	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1838	nirig	5	Controls	F	3532	1428	0	0.0311724137931034	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1839	nirig	5	Controls	F	2900	1286	0	0.0217536813922356	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1840	nirig	5	Controls	F	2537	1167	0	0.0154320987654321	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1841	nirig	5	Controls	F	1968	1006	0	0.0263157894736842	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1842	nirig	5	Controls	F	1887	1037	0	0.0273760330578512	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1843	nirig	5	Controls	F	2108	1015	0	0.0274418604651163	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1844	nirig	5	Controls	F	3380	1475	0	0.0343038339579129	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1845	nirig	5	Controls	F	2312	995	0	0.0240303541315346	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1846	nirig	5	Controls	F	2275	1057	0	0.024914089347079	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1847	nirig	5	Controls	F	3602	1596	0	0.018578352180937	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1848	nirig	5	Controls	F	2529	1091	0	0.0158301158301158	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1849	nirig	5	Controls	F	1990	999	0	0.0205680705190989	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1850	nirig	5	Controls	F	3168	1317	0	0.030209617755857	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1852	nirig	5	Controls	F	1992	1030	0	0.0343980343980344	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1853	nirig	5	Controls	F	1987	1005	0	0.0311738918655626	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1854	nirig	5	Controls	F	3197	1293	0	0.0296817625458996	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1855	nirig	5	Controls	F	3723	1566	0	0.0241343126967471	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1856	nirig	5	Controls	F	2264	1131	0	0.0176419965576592	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1857	nirig	5	Controls	F	3619	1409	0	0.0317631224764468	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1858	nirig	5	Controls	F	2042	971	0	0.0292005744375299	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1859	nirig	5	Controls	F	2268	1043	0	0.0249033920137398	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1860	nirig	5	Controls	F	3102	1281	0	0.0339622641509434	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1861	nirig	5	Controls	F	1955	970	0	0.0250752256770311	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1862	nirig	5	Controls	F	2607	1221	0	0.0120030007501875	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1863	nirig	5	Controls	F	2215	1072	0	0.0261061946902655	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1864	nirig	5	Controls	F	1542	894	0	0.0260152284263959	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1865	nirig	5	Controls	F	4747	1765	0	0.0206375153248876	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1866	nirig	5	Controls	F	2555	1118	0	0.0280015343306483	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1867	nirig	5	Controls	F	2696	1225	0	0.0282404055032585	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1868	nirig	5	Controls	F	1997	1008	0	0.0298434442270059	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1869	nirig	5	Controls	F	3649	1474	0	0.0208891269416176	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1870	nirig	5	Controls	F	2113	984	0	0.0308471454880295	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1871	nirig	5	Controls	F	1988	1046	0	0.0234948604992658	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1872	nirig	5	Controls	F	2403	1163	0	0.0251930109711499	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1873	nirig	5	Controls	F	1799	879	0	0.0326975476839237	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1874	nirig	5	Controls	F	1963	927	0	0.02002002002002	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1875	nirig	5	Controls	F	1984	969	0	0.0291934685799109	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1876	nirig	5	Controls	F	2432	1063	0	0.0270379338175948	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1877	nirig	5	Controls	F	1685	891	0	0.0300404390525708	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1878	nirig	5	Controls	F	2334	1005	0	0.020605550883095	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1879	nirig	5	Controls	F	2141	1050	0	0.0383036935704514	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1880	nirig	5	Controls	F	2197	1006	0	0.0257777777777778	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1881	nirig	5	Controls	F	1985	948	0	0.0335305719921105	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1882	nirig	5	Controls	F	3107	1325	0	0.0280811232449298	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1883	nirig	5	Controls	F	2225	979	0	0.0363079615048119	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
nirig_5_MOL1_1884	nirig	5	Controls	F	2211	1067	0	0.029646017699115	TRUE	1	1	Non-neuronal	Oligo L1-6 OPALIN	Oligodendrocytes	MOL1	Oligo	L1-6	OPALIN	NA	Oligo
